country_name,election_date,party_name_short,vote_share,Populist,Far right,Far left,Eurosceptic
Portugal,2005-02-20,PS,46.40,False,False,False,False
Portugal,2005-02-20,PSD,29.64,False,False,False,False
Portugal,2005-02-20,CDU,7.77,False,False,True,True
Portugal,2005-02-20,CDS-PP,7.46,False,False,False,False
Portugal,2005-02-20,BE,6.54,False,False,True,True
Portugal,2005-02-20,PCTP/MRPP,0.86,False,False,False,False
Portugal,2009-09-27,PS,37.73,False,False,False,False
Portugal,2009-09-27,PSD,30.04,False,False,False,False
Portugal,2009-09-27,CDS-PP,10.77,False,False,False,False
Portugal,2009-09-27,BE,10.12,False,False,True,True
Portugal,2009-09-27,CDU,8.11,False,False,True,True
Portugal,2009-09-27,PCTP/MRPP,0.96,False,False,False,False
Portugal,2011-06-05,PSD,40.31,False,False,False,False
Portugal,2011-06-05,PS,29.24,False,False,False,False
Portugal,2011-06-05,CDS-PP,12.21,False,False,False,False
Portugal,2011-06-05,CDU,8.23,False,False,True,True
Portugal,2011-06-05,BE,5.39,False,False,True,True
Portugal,2011-06-05,PCTP/MRPP,1.17,False,False,False,False
Portugal,2011-06-05,PAN,1.08,False,False,False,False
Portugal,2015-10-04,PSD,39.84,False,False,False,False
Portugal,2015-10-04,PS,33.57,False,False,False,False
Portugal,2015-10-04,BE,10.58,False,False,True,True
Portugal,2015-10-04,CDU,8.56,False,False,True,True
Portugal,2015-10-04,PAN,1.44,False,False,False,False
Portugal,2015-10-04,PDR,1.19,False,False,False,False
Portugal,2015-10-04,PCTP/MRPP,1.15,False,False,False,False
Romania,2000-11-26,PSD,36.61,False,False,False,False
Romania,2000-11-26,PRM,19.48,True,True,False,True
Romania,2000-11-26,PD,7.03,False,False,False,False
Romania,2000-11-26,PNL,6.89,False,False,False,False
Romania,2000-11-26,UDMR,6.80,False,False,False,False
Romania,2000-11-26,CDR,5.04,False,False,False,False
Romania,2000-11-26,ApR,4.07,False,False,False,False
Romania,2000-11-26,PNL-C,1.40,False,False,False,False
Romania,2000-11-26,PUNR,1.38,False,False,False,False
Romania,2004-11-28,PSD,36.60,False,False,False,False
Romania,2004-11-28,PNL,31.30,False,False,False,False
Romania,2004-11-28,PRM,13.00,True,True,False,True
Romania,2004-11-28,UDMR,6.20,False,False,False,False
Romania,2004-11-28,PNG-CD,2.20,False,False,False,False
Romania,2004-11-28,PNT-CD,1.80,False,False,False,False
Romania,2008-11-30,PSD,33.09,False,False,False,False
Romania,2008-11-30,PD-L,32.36,False,False,False,False
Romania,2008-11-30,PNL,18.57,False,False,False,False
Romania,2008-11-30,UDMR,6.17,False,False,False,False
Romania,2008-11-30,PRM,3.15,True,True,False,True
Romania,2008-11-30,PNG-CD,2.27,False,False,False,False
Romania,2012-12-09,PSD,58.63,False,False,False,False
Romania,2012-12-09,PD-L,16.51,False,False,False,False
Romania,2012-12-09,PP-DD,13.99,True,False,False,False
Romania,2012-12-09,UDMR,5.13,False,False,False,False
Romania,2012-12-09,PRM,1.25,True,True,False,True
Romania,2016-12-11,PSD,45.48,False,False,False,False
Romania,2016-12-11,PNL,20.04,False,False,False,False
Romania,2016-12-11,USR,8.87,False,False,False,False
Romania,2016-12-11,UDMR,6.19,False,False,False,False
Romania,2016-12-11,ALDE,5.62,False,False,False,False
Romania,2016-12-11,PMP,5.35,False,False,False,False
Romania,2016-12-11,PRU,2.79,True,True,False,True
Romania,2016-12-11,PRM,1.04,True,True,False,True
Slovakia,1998-09-26,HZDS,27.00,False,False,False,False
Slovakia,1998-09-26,SDK,26.33,False,False,False,False
Slovakia,1998-09-26,SDL,14.66,False,False,False,False
Slovakia,1998-09-26,MK,9.12,False,False,False,False
Slovakia,1998-09-26,SNS,9.07,True,True,False,True
Slovakia,1998-09-26,SOP,8.01,False,False,False,False
Slovakia,1998-09-26,KSS,2.79,False,False,True,True
Slovakia,1998-09-26,ZRS,1.30,False,False,False,False
Slovakia,2002-09-21,HZDS,19.50,False,False,False,False
Slovakia,2002-09-21,SDKU-DS,15.09,False,False,False,False
Slovakia,2002-09-21,Smer,13.46,True,False,False,False
Slovakia,2002-09-21,MK,11.16,False,False,False,False
Slovakia,2002-09-21,KDH,8.25,False,False,False,False
Slovakia,2002-09-21,ANO,8.01,True,False,False,False
Slovakia,2002-09-21,KSS,6.32,False,False,True,True
Slovakia,2002-09-21,PSNS,3.65,True,True,False,True
Slovakia,2002-09-21,SNS,3.32,True,True,False,True
Slovakia,2002-09-21,HZD,3.28,False,False,False,False
Slovakia,2002-09-21,SDA,1.79,False,False,False,False
Slovakia,2002-09-21,SDL,1.36,False,False,False,False
Slovakia,2006-06-17,Smer,29.14,False,False,False,False
Slovakia,2006-06-17,SDKU-DS,18.35,False,False,False,False
Slovakia,2006-06-17,SNS,11.73,True,True,False,True
Slovakia,2006-06-17,MK,11.68,False,False,False,False
Slovakia,2006-06-17,HZDS,8.79,False,False,False,False
Slovakia,2006-06-17,KDH,8.31,False,False,False,False
Slovakia,2006-06-17,KSS,3.88,False,False,True,True
Slovakia,2006-06-17,SF,3.47,False,False,False,False
Slovakia,2006-06-17,ANO,1.42,True,False,False,False
Slovakia,2010-06-12,Smer,34.79,False,False,False,False
Slovakia,2010-06-12,SDKU-DS,15.42,False,False,False,False
Slovakia,2010-06-12,SaS,12.14,False,False,False,True
Slovakia,2010-06-12,KDH,8.52,False,False,False,False
Slovakia,2010-06-12,MH,8.12,False,False,False,False
Slovakia,2010-06-12,SNS,5.07,True,True,False,True
Slovakia,2010-06-12,MK,4.33,False,False,False,False
Slovakia,2010-06-12,HZDS,4.32,False,False,False,False
Slovakia,2010-06-12,SDL-05,2.41,False,False,False,False
Slovakia,2010-06-12,LsNS,1.33,False,True,False,True
Slovakia,2012-03-10,Smer,44.41,False,False,False,False
Slovakia,2012-03-10,KDH,8.82,False,False,False,False
Slovakia,2012-03-10,OLaNO,8.55,True,False,False,False
Slovakia,2012-03-10,MH,6.89,False,False,False,False
Slovakia,2012-03-10,SDKU-DS,6.09,False,False,False,False
Slovakia,2012-03-10,SaS,5.88,False,False,False,True
Slovakia,2012-03-10,SNS,4.55,True,True,False,True
Slovakia,2012-03-10,MK,4.28,False,False,False,False
Slovakia,2012-03-10,99%,1.58,False,False,False,False
Slovakia,2012-03-10,LsNS,1.58,False,True,False,True
Slovakia,2012-03-10,ZZ-DS,1.29,False,False,False,False
Slovakia,2012-03-10,ANO,1.22,True,False,False,False
Slovakia,2016-03-06,Smer,28.28,False,False,False,False
Slovakia,2016-03-06,SaS,12.10,False,False,False,True
Slovakia,2016-03-06,OLaNO,11.03,True,False,False,False
Slovakia,2016-03-06,SNS,8.64,True,True,False,True
Slovakia,2016-03-06,LsNS,8.04,False,True,False,True
Slovakia,2016-03-06,SR,6.63,True,True,False,True
Slovakia,2016-03-06,MH,6.50,False,False,False,False
Slovakia,2016-03-06,S,5.61,False,False,False,False
Slovakia,2016-03-06,KDH,4.94,False,False,False,False
Slovakia,2016-03-06,MK,4.05,False,False,False,False
Slovenia,2000-10-15,LDS,36.26,False,False,False,False
Slovenia,2000-10-15,SDS,15.81,False,False,False,False
Slovenia,2000-10-15,ZL-SD,12.08,False,False,False,False
Slovenia,2000-10-15,SLS,9.54,False,False,False,False
Slovenia,2000-10-15,NSI,8.66,False,False,False,False
Slovenia,2000-10-15,DeSUS,5.17,False,False,False,False
Slovenia,2000-10-15,SNS,4.39,True,False,False,True
Slovenia,2000-10-15,SMS,4.34,False,False,False,False
Slovenia,2004-10-03,SDS,29.08,False,False,False,False
Slovenia,2004-10-03,LDS,22.80,False,False,False,False
Slovenia,2004-10-03,ZL-SD,10.17,False,False,False,False
Slovenia,2004-10-03,NSI,9.09,False,False,False,False
Slovenia,2004-10-03,SLS,6.82,False,False,False,False
Slovenia,2004-10-03,SNS,6.27,True,False,False,True
Slovenia,2004-10-03,DeSUS,4.04,False,False,False,False
Slovenia,2004-10-03,AS,3.97,False,False,False,False
Slovenia,2004-10-03,SO,2.62,False,False,False,False
Slovenia,2004-10-03,SMS,2.08,False,False,False,False
Slovenia,2008-09-21,ZL-SD,30.45,False,False,False,False
Slovenia,2008-09-21,SDS,29.26,False,False,False,False
Slovenia,2008-09-21,Zares,9.37,False,False,False,False
Slovenia,2008-09-21,DeSUS,7.45,False,False,False,False
Slovenia,2008-09-21,SNS,5.40,True,False,False,True
Slovenia,2008-09-21,LDS,5.21,False,False,False,False
Slovenia,2008-09-21,SLS,5.21,False,False,False,False
Slovenia,2008-09-21,NSI,3.40,False,False,False,False
Slovenia,2008-09-21,LIPA,1.81,False,False,False,False
Slovenia,2011-12-04,LZJ-PS,28.51,False,False,False,False
Slovenia,2011-12-04,SDS,26.19,False,False,False,False
Slovenia,2011-12-04,ZL-SD,10.52,False,False,False,False
Slovenia,2011-12-04,DL,8.37,False,False,False,False
Slovenia,2011-12-04,DeSUS,6.97,False,False,False,False
Slovenia,2011-12-04,SLS,6.83,False,False,False,False
Slovenia,2011-12-04,NSI,4.88,False,False,False,False
Slovenia,2011-12-04,SNS,1.80,True,False,False,True
Slovenia,2011-12-04,LDS,1.48,False,False,False,False
Slovenia,2011-12-04,TRS,1.22,False,False,False,False
Slovenia,2014-07-13,SMC,34.49,False,False,False,False
Slovenia,2014-07-13,SDS,20.71,False,False,False,False
Slovenia,2014-07-13,DeSUS,10.18,False,False,False,False
Slovenia,2014-07-13,ZL-SD,5.98,False,False,False,False
Slovenia,2014-07-13,ZdLe,5.97,True,False,True,True
Slovenia,2014-07-13,NSI,5.59,False,False,False,False
Slovenia,2014-07-13,ZaAB,4.38,False,False,False,False
Slovenia,2014-07-13,SLS,3.95,False,False,False,False
Slovenia,2014-07-13,LZJ-PS,2.97,False,False,False,False
Slovenia,2014-07-13,SNS,2.20,True,False,False,True
Slovenia,2014-07-13,PSS,1.34,False,False,False,False
Slovenia,2018-06-03,SDS,24.92,False,False,False,False
Slovenia,2018-06-03,LMS,12.60,True,False,False,False
Slovenia,2018-06-03,ZL-SD,9.93,False,False,False,False
Slovenia,2018-06-03,SMC,9.75,False,False,False,False
Slovenia,2018-06-03,L,9.33,False,False,False,False
Slovenia,2018-06-03,NSI,7.16,False,False,False,False
Slovenia,2018-06-03,ZaAB,5.11,False,False,False,False
Slovenia,2018-06-03,DeSUS,4.93,False,False,False,False
Slovenia,2018-06-03,SNS,4.17,True,False,False,True
Slovenia,2018-06-03,SLS,2.62,False,False,False,False
Slovenia,2018-06-03,PSS,2.15,False,False,False,False
Slovenia,2018-06-03,DD,1.52,False,False,False,False
Slovenia,2018-06-03,ZS,1.09,False,False,False,False
Spain,2000-03-12,AP-P,45.24,False,False,False,False
Spain,2000-03-12,PSOE,34.71,False,False,False,False
Spain,2000-03-12,PCE|IU,5.54,False,False,True,True
Spain,2000-03-12,CiU,4.25,False,False,False,False
Spain,2000-03-12,PNV,1.55,False,False,False,False
Spain,2000-03-12,BNG,1.34,False,False,False,False
Spain,2000-03-12,CC,1.09,False,False,False,False
Spain,2000-03-12,PA,0.90,False,False,False,False
Spain,2000-03-12,ERC,0.85,False,False,False,False
Spain,2000-03-12,one-seat,0.52,False,False,False,False
Spain,2000-03-12,EA,0.44,False,False,False,False
Spain,2000-03-12,CA,0.33,False,False,False,False
Spain,2004-03-14,PSOE,43.27,False,False,False,False
Spain,2004-03-14,AP-P,38.31,False,False,False,False
Spain,2004-03-14,PCE|IU,5.04,False,False,True,True
Spain,2004-03-14,CiU,3.28,False,False,False,False
Spain,2004-03-14,ERC,2.56,False,False,False,False
Spain,2004-03-14,PNV,1.65,False,False,False,False
Spain,2004-03-14,CC,0.92,False,False,False,False
Spain,2004-03-14,BNG,0.82,False,False,False,False
Spain,2004-03-14,PA,0.71,False,False,False,False
Spain,2004-03-14,CA,0.37,False,False,False,False
Spain,2004-03-14,EA,0.32,False,False,False,False
Spain,2004-03-14,Bai,0.24,False,False,False,False
Spain,2008-03-09,PSOE,44.36,False,False,False,False
Spain,2008-03-09,AP-P,40.10,False,False,False,False
Spain,2008-03-09,PCE|IU,3.81,False,False,True,True
Spain,2008-03-09,CiU,3.06,False,False,False,False
Spain,2008-03-09,PNV,1.20,False,False,False,False
Spain,2008-03-09,UPyD,1.20,False,False,False,False
Spain,2008-03-09,ERC,1.17,False,False,False,False
Spain,2008-03-09,BNG,0.84,False,False,False,False
Spain,2008-03-09,CC,0.69,False,False,False,False
Spain,2008-03-09,no-seat,0.27,False,False,False,False
Spain,2008-03-09,Bai,0.25,False,False,False,False
Spain,2011-11-20,AP-P,41.90,False,False,False,False
Spain,2011-11-20,PSOE,25.32,False,False,False,False
Spain,2011-11-20,PCE|IU,7.02,False,False,True,True
Spain,2011-11-20,UPyD,4.76,False,False,False,False
Spain,2011-11-20,CiU,4.23,False,False,False,False
Spain,2011-11-20,PSC-PSOE,3.84,False,False,False,False
Spain,2011-11-20,EU,1.41,False,False,False,False
Spain,2011-11-20,PAR,1.41,False,False,False,False
Spain,2011-11-20,EA,1.39,False,False,False,False
Spain,2011-11-20,PNV,1.35,False,False,False,False
Spain,2011-11-20,ERC,1.07,False,False,False,False
Spain,2011-11-20,no-seat,0.90,False,False,False,False
Spain,2011-11-20,BNG,0.77,False,False,False,False
Spain,2011-11-20,CC,0.60,False,False,False,False
Spain,2011-11-20,Bai,0.18,False,False,False,False
Spain,2015-12-20,AP-P,28.72,False,False,False,False
Spain,2015-12-20,PSOE,22.01,False,False,False,False
Spain,2015-12-20,C-PC,13.93,False,False,False,False
Spain,2015-12-20,P,12.67,True,False,True,True
Spain,2015-12-20,ECP,3.69,False,False,False,False
Spain,2015-12-20,PCE|IU,3.67,False,False,True,True
Spain,2015-12-20,C|AV,2.67,False,False,False,False
Spain,2015-12-20,ERC,2.39,False,False,False,False
Spain,2015-12-20,CDC,2.25,False,False,False,False
Spain,2015-12-20,EM,1.63,False,False,False,False
Spain,2015-12-20,PNV,1.20,False,False,False,False
Spain,2015-12-20,PACMA,0.87,False,False,False,False
Spain,2015-12-20,EHB,0.87,False,False,False,False
Spain,2015-12-20,CC,0.33,False,False,False,False
Spain,2016-06-26,AP-P,33.03,False,False,False,False
Spain,2016-06-26,PSOE,22.66,False,False,False,False
Spain,2016-06-26,P,13.37,True,False,True,True
Spain,2016-06-26,C-PC,13.05,False,False,False,False
Spain,2016-06-26,ECP,3.55,False,False,False,False
Spain,2016-06-26,C|AV,2.74,False,False,False,False
Spain,2016-06-26,ERC,2.63,False,False,False,False
Spain,2016-06-26,CDC,2.01,False,False,False,False
Spain,2016-06-26,EM,1.44,False,False,False,False
Spain,2016-06-26,PNV,1.20,False,False,False,False
Spain,2016-06-26,PACMA,1.19,False,False,False,False
Spain,2016-06-26,EHB,0.77,False,False,False,False
Spain,2016-06-26,CC,0.33,False,False,False,False
Spain,2019-04-28,PSOE,28.70,False,False,False,False
Spain,2019-04-28,AP-P,16.70,False,False,False,False
Spain,2019-04-28,C-PC,15.90,False,False,False,False
Spain,2019-04-28,P,12.00,True,False,True,True
Spain,2019-04-28,Vox,10.30,True,True,False,True
Spain,2019-04-28,ERC,3.90,False,False,False,False
Sweden,1998-09-20,SAP,36.38,False,False,False,False
Sweden,1998-09-20,M,22.90,False,False,False,False
Sweden,1998-09-20,V,11.99,False,False,True,True
Sweden,1998-09-20,KD,11.76,False,False,False,False
Sweden,1998-09-20,C,5.12,False,False,False,False
Sweden,1998-09-20,FP,4.71,False,False,False,False
Sweden,1998-09-20,MP,4.49,False,False,False,False
Sweden,1998-09-20,SPI,1.00,False,False,False,False
Sweden,2002-09-15,SAP,39.90,False,False,False,False
Sweden,2002-09-15,M,15.30,False,False,False,False
Sweden,2002-09-15,FP,13.40,False,False,False,False
Sweden,2002-09-15,KD,9.10,False,False,False,False
Sweden,2002-09-15,V,8.40,False,False,True,True
Sweden,2002-09-15,C,6.20,False,False,False,False
Sweden,2002-09-15,MP,4.60,False,False,False,False
Sweden,2002-09-15,SD,1.44,True,True,False,True
Sweden,2006-09-17,SAP,35.20,False,False,False,False
Sweden,2006-09-17,M,26.10,False,False,False,False
Sweden,2006-09-17,C,7.90,False,False,False,False
Sweden,2006-09-17,FP,7.50,False,False,False,False
Sweden,2006-09-17,KD,6.60,False,False,False,False
Sweden,2006-09-17,V,5.80,False,False,True,True
Sweden,2006-09-17,MP,5.20,False,False,False,False
Sweden,2006-09-17,SD,2.90,True,True,False,True
Sweden,2010-09-19,SAP,30.66,False,False,False,False
Sweden,2010-09-19,M,30.06,False,False,False,False
Sweden,2010-09-19,MP,7.34,False,False,False,False
Sweden,2010-09-19,FP,7.06,False,False,False,False
Sweden,2010-09-19,C,6.56,False,False,False,False
Sweden,2010-09-19,SD,5.70,True,True,False,True
Sweden,2010-09-19,KD,5.60,False,False,False,False
Sweden,2010-09-19,V,5.60,False,False,True,True
Sweden,2010-09-19,Pi,0.65,False,False,False,False
Sweden,2014-09-14,SAP,31.01,False,False,False,False
Sweden,2014-09-14,M,23.33,False,False,False,False
Sweden,2014-09-14,SD,12.86,True,True,False,True
Sweden,2014-09-14,MP,6.89,False,False,False,False
Sweden,2014-09-14,C,6.11,False,False,False,False
Sweden,2014-09-14,V,5.72,False,False,True,True
Sweden,2014-09-14,FP,5.42,False,False,False,False
Sweden,2014-09-14,KD,4.57,False,False,False,False
Sweden,2014-09-14,Fi,3.12,False,False,False,False
Sweden,2018-09-09,SAP,28.26,False,False,False,False
Sweden,2018-09-09,M,19.84,False,False,False,False
Sweden,2018-09-09,SD,17.53,True,True,False,True
Sweden,2018-09-09,C,8.61,False,False,False,False
Sweden,2018-09-09,V,8.00,False,False,True,True
Sweden,2018-09-09,KD,6.32,False,False,False,False
Sweden,2018-09-09,FP,5.49,False,False,False,False
Sweden,2018-09-09,MP,4.41,False,False,False,False
United Kingdom,2001-06-07,Lab,40.70,False,False,False,False
United Kingdom,2001-06-07,Con,31.70,False,False,False,True
United Kingdom,2001-06-07,Lib,18.30,False,False,False,False
United Kingdom,2001-06-07,SNP,1.80,False,False,False,False
United Kingdom,2001-06-07,UKIP,1.50,True,True,False,True
United Kingdom,2001-06-07,UUP,0.80,False,False,False,False
United Kingdom,2001-06-07,Plaid,0.70,False,False,False,False
United Kingdom,2001-06-07,SF,0.70,False,False,False,False
United Kingdom,2001-06-07,DUP,0.70,False,False,False,True
United Kingdom,2001-06-07,SDLP,0.60,False,False,False,False
United Kingdom,2005-05-05,Lab,35.20,False,False,False,False
United Kingdom,2005-05-05,Con,32.40,False,False,False,True
United Kingdom,2005-05-05,Lib,22.00,False,False,False,False
United Kingdom,2005-05-05,UKIP,2.20,True,True,False,True
United Kingdom,2005-05-05,SNP,1.50,False,False,False,False
United Kingdom,2005-05-05,GP,1.00,False,False,False,False
United Kingdom,2005-05-05,DUP,0.90,False,False,False,True
United Kingdom,2005-05-05,SF,0.60,False,False,False,False
United Kingdom,2005-05-05,Plaid,0.60,False,False,False,False
United Kingdom,2005-05-05,SDLP,0.50,False,False,False,False
United Kingdom,2005-05-05,UUP,0.50,False,False,False,False
United Kingdom,2005-05-05,R,0.30,False,False,False,False
United Kingdom,2010-05-06,Con,36.10,False,False,False,True
United Kingdom,2010-05-06,Lab,29.00,False,False,False,False
United Kingdom,2010-05-06,Lib,23.00,False,False,False,False
United Kingdom,2010-05-06,UKIP,3.10,True,True,False,True
United Kingdom,2010-05-06,BNP,1.90,False,False,False,False
United Kingdom,2010-05-06,SNP,1.70,False,False,False,False
United Kingdom,2010-05-06,GP,1.00,False,False,False,False
United Kingdom,2010-05-06,SF,0.60,False,False,False,False
United Kingdom,2010-05-06,DUP,0.60,False,False,False,True
United Kingdom,2010-05-06,Plaid,0.60,False,False,False,False
United Kingdom,2010-05-06,SDLP,0.40,False,False,False,False
United Kingdom,2010-05-06,one-seat,0.14,False,False,False,False
United Kingdom,2015-05-07,Con,36.93,False,False,False,True
United Kingdom,2015-05-07,Lab,30.46,False,False,False,False
United Kingdom,2015-05-07,UKIP,12.65,True,True,False,True
United Kingdom,2015-05-07,Lib,7.87,False,False,False,False
United Kingdom,2015-05-07,SNP,4.74,False,False,False,False
United Kingdom,2015-05-07,GP,3.77,False,False,False,False
United Kingdom,2015-05-07,DUP,0.60,False,False,False,True
United Kingdom,2015-05-07,Plaid,0.59,False,False,False,False
United Kingdom,2015-05-07,SF,0.57,False,False,False,False
United Kingdom,2015-05-07,one-seat,0.54,False,False,False,False
United Kingdom,2015-05-07,UUP,0.37,False,False,False,False
United Kingdom,2015-05-07,SDLP,0.33,False,False,False,False
United Kingdom,2015-05-07,CP,0.20,False,False,False,False
United Kingdom,2017-06-08,Con,42.45,False,False,False,True
United Kingdom,2017-06-08,Lab,39.99,False,False,False,False
United Kingdom,2017-06-08,Lib,7.37,False,False,False,False
United Kingdom,2017-06-08,SNP,3.00,False,False,False,False
United Kingdom,2017-06-08,UKIP,1.80,True,True,False,True
United Kingdom,2017-06-08,GP,1.63,False,False,False,False
United Kingdom,2017-06-08,DUP,0.90,False,False,False,True
United Kingdom,2017-06-08,SF,0.70,False,False,False,False
United Kingdom,2017-06-08,one-seat,0.58,False,False,False,False
United Kingdom,2017-06-08,Plaid,0.50,False,False,False,False
